Unnamed: 0,content,label
2072,june 5 2020 u president donald trump stated talk employment numbers great day george floyd black man killed may 25 minneapolis police officer kneeled neck,1
2073,video taken george floyd protest denver night may 29 2020 shows police officers firing pepper balls car driver told passenger pregnant,1
2074,photograph shows statue u confederate gen robert e lee marked graffiti 2020 george floyd protests,1
2075,nickelodeon children network went air eight minutes 46 seconds protest police brutality,1
2076,photograph shows police officer riot gear aiming rubber bullet gun near little boy sitting adult shoulders,1
2077,photograph shows george floyd holding bible,1
2078,twitter added warning label hid u president donald trump tweet minneapolis protests police brutality saying violated platform rules glorifying violence,1
2079,triscuit crackers named biscuits baked electricity,1
2080,former u vice president joe biden said want kids grow racial jungle regards desegregation,1
2081,democratic 2020 presidential candidate joe biden said debate 150 million people killed guns since 2007,1
2082,retail market participate extraordinarily large competitive amazon accounts less 1 25 trillion global retail market less 4 u retail,1
2083,virginia state steepest drop number abortions 2011 2017,1
2084,right 4 behind census response rate 2010 black latino native american communities theyre behind 10,1
2085,west virginia state oldest population,1
2086,home health workers low pay limited benefits 40 still snap medicaid,1
2087,theres already 10 000 businesses likely open significant number small businesses minority businesses,1
2088,ppp average probably provided grant around 11 000 per employee,1
2089,murders year spiked 27 philadelphia,1
2090,tea allowing online learning attendance stipulations fund school districts open schools schools open funded teachers school,1
2091,businesses refuse legal tender fined sued,1
2092,average family america forks hard earned income local hospital irs,1
2093,alexandria ocasio cortez votes president trump abigail spanberger,1
2094,homicides intraracial look white white crime 84 right homicides white people kill white people,1
2095,says leader blackfeet nation tribe designed current washington redskins logo said made us proud indian big time team,1
2096,three hundred sixty thousand pennsylvanians fought side union defeat flag confederate flag including black soldiers coming pennsylvania state nation,1
2097,former u vice president richard mentor johnson slave owner married one slaves father two children,1
2098,black lives matter demonstrators attack elderly man wearing oxygen,1
2099,tony evers administration wrong blame old computer software used process unemployment claims nothing backlog,1
2100,united states completed top bottom review criminal justice system national level since 1965,1
2101,lawyer couple pointed guns protesters black lives matter backers democrats represent police brutality victim,1
2102,nfl player stood alone whole team stayed locker room national anthem real american patriot,1
2103,trump lost trade war started,1
2104,says maine gov janet mills using taxpayer money buy cars welfare without public hearing rules someone welfare sells car cash without states approval rules dont allow state prosecute car theft,1
2105,1977 biden said integrating black students would turn schools jungle racial jungle,1
2106,says gov evers refused identify discipline staff member secretly taped conversation gop leaders,1
2107,80 american people support dreamers 70 think path citizenship democrats republicans independents,1
2108,says 1942 milwaukee ymca brochure shows children playing violent racist carnival game,1
2109,health department city county declared racism public health crisis last year,1
2110,says nate mcmurray said gun owners part insecure dangerous club earth nra homegrown terrorists abortion opponents american taliban,1
2111,white armed robbery suspect sentenced two years jail black armed robbery suspect sentenced 26 years prison florida judge,1
2113,says donald trump opposed plans clean toxic chemicals cause cancer water put wisconsin risk,1
2114,said new york gov andrew cuomo said technology need actual classrooms,1
2115,since week ending march 14 wisconsin actually saw drop tourism spending compared last year 1 7 billion,1
2116,roe overturned wisconsin law books would immediately make abortion crime,1
2117,says police officers austin texas authorized use live rounds lethal force protesters,1
2118,says obama administration pattern practice investigations discrimination police departments donald trump came jeff sessions undid,1
2119,says republican party started ripon wis counter democrats plans expand slavery,1
2120,ive taken pledge take one dime corporate pac donations,1
2121,southern border know wall going going rapidly 182 miles,1
2122,speaking border apprehensions said best numbers ever southern border best numbers ever,1
